Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
^.{3}\xFF[sS][mM][bB].{59}.*\x05.{1}\x00.{19}\x09\x00;ERROR WHILE CONVERTING TO DCA.
^.{3}\xFF[sS][mM][bB][sS].{42}\x00\x00\x00\x00.{10}[^\x00]{255};ERROR WHILE CONVERTING TO DCA.
^.{3}\xFF[sS][mM][bB][sS].{56}.*\x00.{255}.*\x00\x00.*.*\x00\x00;ERROR WHILE CONVERTING TO DCA.
^.{3}\xFF[sS][mM][bB]\x25.{56}\x26\x00.{5}\x5c\x00[pP]\x00[iI]\x00[pP]\x00[eE]\x00\x5c\x00.{0}\x05.{1}\x0b.{29}\xA0\x01\x00\x00\x00\x00\x00\x00\xC0\x00\x00\x00\x00\x00\x00\x46;ERROR WHILE CONVERTING TO DCA.
^.{3}\xFF[sS][mM][bB]\x25.{56}\x26\x00.{5}\x5c\x00[pP]\x00[iI]\x00[pP]\x00[eE]\x00\x5c\x00.{0}\x05.{1}\x0b.{29}\xB8\x4A\x9F\x4D\x1C\x7D\xCF\x11\x86\x1E\x00\x20\xAF\x6E\x7C\x57;ERROR WHILE CONVERTING TO DCA.
^.{3}\xFF[sS][mM][bB]\x25.{56}\x26\x00.{5}\x5c\x00[pP]\x00[iI]\x00[pP]\x00[eE]\x00\x5c\x00.{2}\x05.{1}\x0b.{21}\x00;ERROR WHILE CONVERTING TO DCA.
^.{42}\x00\x00\x00\x00;ERROR WHILE CONVERTING TO DCA.
^.{53}.*[aA][uU][tT][hH][eE][nN][tT][iI][cC][aA][tT][iI][oO][nN] [uU][nN][sS][uU][cC][cC][eE][sS][sS][fF][uU][lL];1;82;82;1;53;53;1;5,4E-05;55;162;1482;Text generated.
^.{59}\x00\x14;ERROR WHILE CONVERTING TO DCA.
^.{62}`.{1}\x00\x00\x00b\x06\x83\x00\x00\x06\+\x06\x01\x05\x05\x02.*.*\x06\x0A\+\x06\x01\x04\x01\x827\x02\x02\x0A.*.*\xA3>0<\xA00;ERROR WHILE CONVERTING TO DCA.
^.{62}`.{1}\x06\x06\+\x06\x01\x05\x05\x02.*.*\x06\x0A\+\x06\x01\x04\x01\x827\x02\x02\x0A.*.*\xA1\x05\x23\x03\x03\x01\x07;ERROR WHILE CONVERTING TO DCA.
^.{82}.*Login failed for user 'sa';1;110;110;1;82;82;1;8,3E-05;53;156;1592;Text generated.
^.{82}.*Login failed for user \x27sa\x27;1;110;110;1;82;82;1;8,3E-05;53;156;1641;Text generated.
^.{84}.*\\[wW][iI][nN][rR][eE][gG]\x00;ERROR WHILE CONVERTING TO DCA.
^.{84}.*\\\x00[wW]\x00[iI]\x00[nN]\x00[rR]\x00[eE]\x00[gG]\x00;ERROR WHILE CONVERTING TO DCA.
^.{84}.*\x5C[wW][iI][nN][rR][eE][gG]\x00;ERROR WHILE CONVERTING TO DCA.
^.{84}.*\x5C\x00[wW]\x00[iI]\x00[nN]\x00[rR]\x00[eE]\x00[gG]\x00;ERROR WHILE CONVERTING TO DCA.
^.* [aA][uU][tT][hH][eE][nN][tT][iI][cC][aA][tT][eE] [^\x0a]{100};2145;24804;31000;1;100;100;4;0,083458;56;292;1747;TIMEOUT.
^[aA][uU][tT][hH][iI][nN][fF][oO] [uU][sS][eE][rR] [^\x0a]{500};1;515;515;1;500;500;1;0,000501;17;20;121830;Text generated.
^.*[aA][uU][tT][hH][oO][rR][iI][zZ][aA][tT][iI][oO][nN]: [bB][aA][sS][iI][cC] [^\x0A]{512};25;10264;19739;1;512;512;2;0,037588;84;450;122027;Text generated.
^.*[aA][uU][tT][hH][oO][rR][iI][zZ][aA][tT][iI][oO][nN]: [bB][aA][sS][iI][cC] [^\x0A]{512};27;11088;21139;1;512;512;3;0,041167;84;450;122027;TIMEOUT.
^.*[aA][uU][tT][hH][oO][rR][iI][zZ][aA][tT][iI][oO][nN]\x3A [bB][aA][sS][iI][cC] [^\x0A]{512};27;11088;21108;1;512;512;3;0,041105;84;450;242091;TIMEOUT.
^.*[aA][uU][tT][hH][^\x0a]{50};464;14221;23177;1;50;50;5;0,085134;16;76;362063;TIMEOUT.
^.*[cC][eE][lL] [^\x0a]{100};826;13483;21296;1;100;100;6;0,06701;16;76;482139;TIMEOUT.
^.* [cC][hH][oO][wW][nN] [^\x0a]{100};1097;13264;19914;1;100;100;5;0,058858;28;138;602190;TIMEOUT.
