Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
(^|/)knockout-(\\d+\\.){3}(debug\\.)?js$;ERROR WHILE CONVERTING TO DCA.
build-tools/[^/]+/(\d{1,}[.]){2}\d{1,}(_rc\d)?;ERROR WHILE CONVERTING TO DCA.
^([+-]?0+:){6}[+-]?0+$;ERROR WHILE CONVERTING TO DCA.
^do\s+droplets?\s+rebuild(?:\s+\d+){2}$;ERROR WHILE CONVERTING TO DCA.
^(\d+(\.\d+)?\:){1,2}(\d+(\.\d+)?)?$;ERROR WHILE CONVERTING TO DCA.
^(.+\n){1,3};ERROR WHILE CONVERTING TO DCA.
^<input(\s+type=\"text\"|\s+aria-label=\"monkeys\"){2,}>;ERROR WHILE CONVERTING TO DCA.
^(\d+\s){2,}[0-9 ]*$;ERROR WHILE CONVERTING TO DCA.
^[A-Z][a-z]* ([a-z ]+){3} [a-z]+\.$;ERROR WHILE CONVERTING TO DCA.
(([01]?\d\d?|2[0-4]\d|25[0-5])\.){3}([01]?\d\d?|2[0-4]\d|25[0-5]);ERROR WHILE CONVERTING TO DCA.
^\#(([a-fA-F0-9])\2){3}$;ERROR WHILE CONVERTING TO DCA.
^do\s+droplets?\s+create(?:\s+[^\s]+){4};ERROR WHILE CONVERTING TO DCA.
\G%(tree((?:\s+(?:bypass|alias)){0,2}));ERROR WHILE CONVERTING TO DCA.
^\+(?:[0-9]\x20?){6,14}[0-9]$;ERROR WHILE CONVERTING TO DCA.
#(([A-Za-z0-9])\2){3};ERROR WHILE CONVERTING TO DCA.
([^\]])(\[br\ \/\]){3}([^\[]);ERROR WHILE CONVERTING TO DCA.
^\s*\S+\s+(online|offline|restricted)(\s+\S+){2};ERROR WHILE CONVERTING TO DCA.
\w+(\|\w+){3};ERROR WHILE CONVERTING TO DCA.
([0]|[1-9]\d?)(\.([0]|[1-9]\d?)){2};ERROR WHILE CONVERTING TO DCA.
^(?:\s+\d+){2}\s+([\w\d]+) (.*)$;ERROR WHILE CONVERTING TO DCA.
^ *1000000 +A +thread_created( +new_thread:B| +thread_count:13){2}$;ERROR WHILE CONVERTING TO DCA.
^([0-9]{1,}\s?){14}$;ERROR WHILE CONVERTING TO DCA.
(00){2}$;ERROR WHILE CONVERTING TO DCA.
(\<\%[\+\-\=\~]? (PROCESS|WRAPPER|FOREACH|BLOCK|END|INSERT|INCLUDE)\b .* [\+\-\=\~]?\>.*){3};ERROR WHILE CONVERTING TO DCA.
 \x08(?:(?:-|\\|\/|\|)\x08){4,}don't\nbreak\n;ERROR WHILE CONVERTING TO DCA.
^(([+-]?\d+(\.\d+)?)\s*){2,6}$;ERROR WHILE CONVERTING TO DCA.
\d{3},\d{2},[^,]+,(\d+),(\d+),(\d+),(\d+),(?:\d+,){7}([\d,]+)$;ERROR WHILE CONVERTING TO DCA.
^(?:(?:doi:?\s*|(?:http:\/\/)?(?:dx\.)?(?:doi\.org)?\/))?(10(?:\.\d+){1,2}\/\S+)$;ERROR WHILE CONVERTING TO DCA.
(^|:)(0+(:|$)){2,8};ERROR WHILE CONVERTING TO DCA.
^\b(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\b$;ERROR WHILE CONVERTING TO DCA.
\B@([a-z0-9](?:-?[a-z0-9]){0,38});ERROR WHILE CONVERTING TO DCA.
([^\]])(\[br\ \/\]){4}([^\[]);ERROR WHILE CONVERTING TO DCA.
((255.){3}(0|128|192|224|240|248|252|254|255))|((255.){2}(0|128|192|224|240|248|252|254).0)|(255.(0|128|192|224|240|248|252|254)(.0){2})|((0|128|192|224|240|248|252|254)(.0){3});ERROR WHILE CONVERTING TO DCA.
(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\\[?\\.\\]?){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?);ERROR WHILE CONVERTING TO DCA.
(?:#{validateUrlDecOctet}(?:\.#{validateUrlDecOctet}){3});ERROR WHILE CONVERTING TO DCA.
[&|?](?:star)?t=((\d+[hms]?){1,3});ERROR WHILE CONVERTING TO DCA.
.*(?:([0-9a-f]):?(?:\1:?){5}).*;ERROR WHILE CONVERTING TO DCA.
^([^:]+: (([\w\"]+ ){0,6}));ERROR WHILE CONVERTING TO DCA.
(\r\n|\n|\u2424){2,};ERROR WHILE CONVERTING TO DCA.
^(Hello( hello)+\.\s*){2}$;ERROR WHILE CONVERTING TO DCA.
\.(?:\r\n|\r|\n)|(?:\r\n|\r|\n){2};ERROR WHILE CONVERTING TO DCA.
(?:\r\n|\r|\n){3,};ERROR WHILE CONVERTING TO DCA.
\b(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$;ERROR WHILE CONVERTING TO DCA.
^\s*((?:[a-z]+_){0,2}jsonb?(?:_[a-z]+){0,2})\([^)]*\);ERROR WHILE CONVERTING TO DCA.
(\d\d\d\d)(\d\d){5};ERROR WHILE CONVERTING TO DCA.
\b(?:(?:25[0-5]|2[0-4]\d|[01]?\d\d?)\.){3}(?:25[0-5]|2[0-4]\d|[01]?\d\d?)$;ERROR WHILE CONVERTING TO DCA.
(\r\n|\r|\n){2,};ERROR WHILE CONVERTING TO DCA.
function[ ]?\w*\([\w,]*\)\{(?:\S[ \n]?){100,}\};ERROR WHILE CONVERTING TO DCA.
(00){1,2}$;ERROR WHILE CONVERTING TO DCA.
(00){15,15}01;ERROR WHILE CONVERTING TO DCA.
^\s*(\S)(\S{3})(\S{3})(\S{3})(?:\s+\S+){3}\s+(\d+)\s+(\w+\s+\d+)\s+([\d:]+)\s+(.+)$;ERROR WHILE CONVERTING TO DCA.
\A([a-z\u00e0\u00e2\u00e7\u00e9\u00e8\u00ea\u00eb\u00ee\u00ef\u00f4\u00fb\u00f9\u00fc\u00ff\u00f1\u00e6\u0153]+\.? ?){2,}\z;ERROR WHILE CONVERTING TO DCA.
^(\r\n|\r|\n){2}$;ERROR WHILE CONVERTING TO DCA.
^\s*Image:\s+re[lv]\/((\d+\.){1,3}\d+);ERROR WHILE CONVERTING TO DCA.
([^\]])(\[br\ \/\]){8}([^\[]);ERROR WHILE CONVERTING TO DCA.
.* ((?:[0-9]+\.){3}[0-9]+) .* \[(.*?)\] (GET|POST) (\S+) .* generated (\d+) bytes in (\d+) msecs .*;ERROR WHILE CONVERTING TO DCA.
((center|top|bottom|right|left) ?){2};ERROR WHILE CONVERTING TO DCA.
([^\]])(\[br\ \/\]){5}([^\[]);ERROR WHILE CONVERTING TO DCA.
^data(?:\[[^]]+\]){3}(\[data\](?:\[[^]]+\]){4,})$;ERROR WHILE CONVERTING TO DCA.
ICE_Dims.{92}((_?(X|\d+)){13});ERROR WHILE CONVERTING TO DCA.
^(\/[^\/\s]+){2,}$;ERROR WHILE CONVERTING TO DCA.
^(\/[a-z]+=[^=]*){3,}$;ERROR WHILE CONVERTING TO DCA.
sqlalchemy/([a-z_]+/){0,2}[a-z_]+\.py;ERROR WHILE CONVERTING TO DCA.
(?:(?:one\n){3}(?:two\n){2});ERROR WHILE CONVERTING TO DCA.
(ff){16}001d0200000006800f03000104;ERROR WHILE CONVERTING TO DCA.
<sip:quaff@(\d+\.){3}\d+:\d+;transport=UDP;ob;arbitrary-param=\"<\/uri>\">$;ERROR WHILE CONVERTING TO DCA.
\b((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.|$)){4}\b;ERROR WHILE CONVERTING TO DCA.
(?:(?:2[0-4]\d|25[0-5]|[01]?\d\d?)\.){3}(?:2[0-4]\d|25[0-5]|[01]?\d\d?);ERROR WHILE CONVERTING TO DCA.
([0-9a-zA-Z]{1}[0-9a-zA-Z]{1}[:]{1}){5}[0-9a-zA-Z]{1}[0-9a-zA-Z]{1};ERROR WHILE CONVERTING TO DCA.
^[0-9]{8}\.([A-Z][a-z]+){4}$;ERROR WHILE CONVERTING TO DCA.
^(?:\n                    (?:\w+_){2,}map             # foo_bar_map\n                  | (?:\w+_)*\w+_(?:\w+_)*\w+s  # foo_bars\n                  | (?:\w+_)*\w+s_(?:\w+_)*\w+s # foos_bars\n               )$;ERROR WHILE CONVERTING TO DCA.
(\n\s?){3,};ERROR WHILE CONVERTING TO DCA.
^(?:([^\t]+)\t)(?:[^\t]+\t){7,};ERROR WHILE CONVERTING TO DCA.
^(-?[a-z]+){1,7}\.json$;ERROR WHILE CONVERTING TO DCA.
(a\1?){2};ERROR WHILE CONVERTING TO DCA.
pool/([a-z_]+/){0,2}[a-z_]+\.py;ERROR WHILE CONVERTING TO DCA.
(testdata/abc\..\b ?){2};ERROR WHILE CONVERTING TO DCA.
((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$;ERROR WHILE CONVERTING TO DCA.
(ff){16}001d0200000006800f03000180;ERROR WHILE CONVERTING TO DCA.
github\.com(?:\/[^/]+){2}($|#);ERROR WHILE CONVERTING TO DCA.
<body.*<script( src=\"jsfile\"| type=\"text/javascript\"| wdom_id=\"\d+\"){3}>\s*</script>.*</body;ERROR WHILE CONVERTING TO DCA.
^S-\d-\d+-(\d+-){1,14}\d+$;ERROR WHILE CONVERTING TO DCA.
(foo){2}(bar)\g<1>;ERROR WHILE CONVERTING TO DCA.
([0-2]\d)(:[0-5]\d){1,2};ERROR WHILE CONVERTING TO DCA.
^(?:\d[\ |-]?){9}[\d|X]$;ERROR WHILE CONVERTING TO DCA.
^([A-Za-z]+(, | & )){0,5}[A-Za-z]+$;ERROR WHILE CONVERTING TO DCA.
^(eslint(-\w+){0,3}|exported|globals?)(\s|$);ERROR WHILE CONVERTING TO DCA.
([Aa](\s+[0-9]+){3})\s+([01])\s*([01]);ERROR WHILE CONVERTING TO DCA.
((2[0-4]\d|25[0-5]|[01]?\d\d?)\.){3}(2[0-4]\d|25[0-5]|[01]?\d\d?);ERROR WHILE CONVERTING TO DCA.
(?:\.\s?){2,}\.;ERROR WHILE CONVERTING TO DCA.
((?:\d+|\.|-){5,7});ERROR WHILE CONVERTING TO DCA.
^(\w+\.? ?){2,3}$;ERROR WHILE CONVERTING TO DCA.
([0-9]|[0-9][0-9]|[01][0-9][0-9]|2[0-4][0-9]|25[0-5])(\.([0-9]|[0-9][0-9]|[01][0-9][0-9]|2[0-4][0-9]|25[0-5])){3};ERROR WHILE CONVERTING TO DCA.
^([a-zA-Z0-9]+ ?){0,5}$;ERROR WHILE CONVERTING TO DCA.
^<ol>(<li>[ \w.]+<\/li>){3}<\/ol>$;ERROR WHILE CONVERTING TO DCA.
\.(\w+){2,4}$;ERROR WHILE CONVERTING TO DCA.
([^\]])(\[br\ \/\]){7}([^\[]);ERROR WHILE CONVERTING TO DCA.
^(?:\d+\.){3}\d+;ERROR WHILE CONVERTING TO DCA.
^\h*[*-](?:\h?[*-]){2,}(?:\n+|$);ERROR WHILE CONVERTING TO DCA.
^((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?).){3}(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$;ERROR WHILE CONVERTING TO DCA.
^\/?sap\/opu\/odata4((?:\/[^/]+){5})(\/[^/]+){1}(\/.*)?;ERROR WHILE CONVERTING TO DCA.
^\s*\d{1,6}(\s+[a-zA-Z\-]+){1,3}\s*$;ERROR WHILE CONVERTING TO DCA.
\A([A-Za-z]+, ){8}[A-Za-z]+ & [A-Za-z]+\z;ERROR WHILE CONVERTING TO DCA.
((?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?));ERROR WHILE CONVERTING TO DCA.
(\%\%[\+\-\=\~]? (PROCESS|WRAPPER|FOREACH|BLOCK|END|INSERT|INCLUDE)\b .* [\+\-\=\~]?\%\%.*){2};ERROR WHILE CONVERTING TO DCA.
app/code/([A-z_]+/){3}|app/locale/[^\n]*|app/etc/modules/[^\n]*|app/design/([^/\n]+/?){6}|(shell|js|skin)/[^\n]+|lib/[A-z]+/;ERROR WHILE CONVERTING TO DCA.
^((\d+\.){17}\d+);ERROR WHILE CONVERTING TO DCA.
\A(?<region>([[:alnum:]]+'?-?.?,?\s?){1,5}), (?<country>([[:alnum:]]+\s?){1,5})\z;ERROR WHILE CONVERTING TO DCA.
\s*(-?[0-9]{1,3})\n                          \s*(-?[0-9]{1,3})\n                          \s*(-?[0-9]{1,3}) #h,k,l\n                          \s*(-?[0-9]+\.[0-9]+)\n                          \s*(-?[0-9]+\.[0-9]+) #I, SigI\n                          ([\s*-?[0-9]+\.[0-9]+){2}  #Peak, background\n                          \s*([0-9]+\.[0-9]+)\n                          \s*([0-9]+\.[0-9]+) #fs, ssi;ERROR WHILE CONVERTING TO DCA.
((([1-9]?|1\d)\d|2([0-4]\d|5[0-5]))\.){3}(([1-9]?|1\d)\d|2([0-4]\d|5[0-5]));ERROR WHILE CONVERTING TO DCA.
bbox(\s+-?\d+){4};ERROR WHILE CONVERTING TO DCA.
version=\"([0-9]+\.?){1,3}\";ERROR WHILE CONVERTING TO DCA.
((\3|b)\2(a)){2,};ERROR WHILE CONVERTING TO DCA.
^( rgb \( (?: \d+% , ){2} \d+% \) )$;ERROR WHILE CONVERTING TO DCA.
\A([A-Za-z]+(, | & )){0,5}[A-Za-z]+\z;ERROR WHILE CONVERTING TO DCA.
^([a-z-])([a-z-]{9})  # -rw-r--r--\n      \s+\d*                # 1\n\t(?:\s+\w+){2}         # root root\n  \s+\d+                # 312\n    \s+\w+\s+\d+\s+[\d:]+ # Aug 1 1994\n      \s+(.+)               # welcome.msg\n\t$;ERROR WHILE CONVERTING TO DCA.
^(http[s]?\:\/\/)?((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3})(:[0-9]+)?$;ERROR WHILE CONVERTING TO DCA.
^(\d+(\.|_)){0,2}\d+;ERROR WHILE CONVERTING TO DCA.
\A(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\z;ERROR WHILE CONVERTING TO DCA.
U3\/((\d+|\.){5,});ERROR WHILE CONVERTING TO DCA.
^ *DEFINE_args\(([^,\"]+, *){1,2} *\".+\"\);ERROR WHILE CONVERTING TO DCA.
(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3};ERROR WHILE CONVERTING TO DCA.
\A(\w+\.? ?){2,3}\z;ERROR WHILE CONVERTING TO DCA.
\b(((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?))\b;ERROR WHILE CONVERTING TO DCA.
bladeIpAddress\">((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3});ERROR WHILE CONVERTING TO DCA.
^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3}$;ERROR WHILE CONVERTING TO DCA.
^( rgb \( (?: \d+ , ){2} \d+ \) )$;ERROR WHILE CONVERTING TO DCA.
(\.adobe\.com|www\.google(\.\w+){1,2}|^duckduckgo\.com|^search\.yahoo\.com)$;ERROR WHILE CONVERTING TO DCA.
(.*?)(_\d\d){1,2};ERROR WHILE CONVERTING TO DCA.
[^:\-](?:[0-9A-F][0-9A-F][:\-]){5}[0-9A-F][0-9A-F][^:\-];ERROR WHILE CONVERTING TO DCA.
^(\d+\.){2}\d+([a-z](\w+)?)?$;ERROR WHILE CONVERTING TO DCA.
(__NEW_LINE__){3,};ERROR WHILE CONVERTING TO DCA.
\/bbs\/[-_\w]+\/(?:\w+\.){4}html$;ERROR WHILE CONVERTING TO DCA.
(?:\S\S ){3}(\S);ERROR WHILE CONVERTING TO DCA.
